crash_date,zip_code,latitude,longitude
2020-10-01,NA,40.684116,-73.83273
2020-09-24,10032,40.831432,-73.941185
2020-09-12,NA,40.533157,-74.15504
2020-09-06,10034,40.86369,-73.91707
2020-09-12,11211,40.715813,-73.95777
2020-09-16,10301,40.63986,-74.08161
2020-09-17,10312,40.54976,-74.16226
2020-09-06,11226,40.653774,-73.95617
2020-08-22,10002,40.711304,-73.989044
2020-09-16,NA,40.86177,-73.89868
2020-09-12,10455,40.81676,-73.917465000000007
2020-09-22,10459,40.82961,-73.896545
2020-08-31,11221,40.691654,-73.92945
2020-09-18,10027,40.810276,-73.94738
2020-09-13,11224,40.57554,-73.979645
2020-08-23,NA,40.681805,-73.94987
2020-09-28,11229,40.595604,-73.94389
2020-10-05,11218,40.636333,-73.97102
2020-08-27,11356,40.787945,-73.84289
2020-08-30,NA,40.67229,-73.79391
2020-09-28,10016,40.74518,-73.982735
2020-09-27,11435,40.69474,-73.80625
2020-10-04,10467,40.883034,-73.86944
2020-08-26,10034,40.866062,-73.92251
2020-10-01,11212,40.65473,-73.90692
2020-09-15,11207,40.664494,-73.88321
2020-09-05,10454,40.808163,-73.92653
2020-08-25,10451,40.826427,-73.9118
2020-09-13,10466,40.894207,-73.848946
2020-10-07,10467,40.88709,-73.87803
2020-08-25,10029,40.792927,-73.94791
2020-09-11,10466,40.89702,-73.85969
2020-10-04,10040,40.85874,-73.93013
2020-09-18,NA,40.69113,-73.81008
2020-10-08,10454,40.81103,-73.92149
2020-09-15,11426,40.72604,-73.71829
2020-09-08,11201,40.697437,-73.98052
2020-10-03,11385,40.691433,-73.89063
2020-08-24,10039,40.83363,-73.93547
2020-09-30,11212,40.667156,-73.9101
2020-09-11,11417,40.678852,-73.834114
2020-09-03,10466,40.88919,-73.83131
2020-09-13,11385,0,0
2020-09-06,10035,40.796165,-73.93174
2020-08-24,11207,40.66164,-73.898056
2020-08-24,11368,40.746067,-73.85288
2020-09-14,11208,40.684647,-73.8687
2020-09-14,NA,40.888752,-73.90968
2020-10-09,NA,40.87626,-73.90395
2020-09-09,NA,40.695415,-73.90806
2020-09-10,NA,40.719566,-73.94561
2020-08-25,11201,40.69249,-73.97904
2020-08-22,11412,40.691498,-73.751884
2020-08-30,11213,40.673843,-73.92509
2020-10-03,11369,40.759182,-73.86883
2020-09-06,NA,40.67101,-73.92239
2020-09-03,10456,40.82612,-73.90657
2020-09-22,10455,40.813232,-73.90908
2020-09-30,10030,40.81838,-73.94699
2020-10-01,11226,40.64513,-73.948975
2020-09-10,11355,40.749336,-73.81035
2020-09-17,11411,40.6894,-73.72711
2020-09-20,NA,40.666348,-73.76093
2020-09-07,10031,40.82241,-73.952644
2020-09-05,11354,40.759678,-73.83236
2020-10-07,11375,40.73294,-73.84961
2020-09-09,10018,40.75005,-73.98438
2020-08-21,NA,40.77929,-73.98114
2020-10-04,NA,40.773796,-73.846375
2020-09-24,11435,40.705765,-73.809586
2020-09-03,11203,40.650375,-73.92607
2020-09-17,11203,40.66059,-73.931335
2020-08-22,NA,40.652424,-73.83821
2020-09-20,11378,40.719334,-73.906845
2020-08-24,10466,40.899517,-73.84716
2020-09-06,10029,40.787197,-73.944176
2020-09-24,10460,40.843437,-73.87965
2020-09-26,NA,40.631935,-74.16172
2020-09-18,11435,40.713467,-73.816765
2020-10-03,10453,40.850857,-73.90765
2020-09-15,NA,40.678722,-73.952995
2020-09-21,11221,40.68847,-73.937614
2020-08-28,11418,40.70566,-73.81847
2020-08-24,NA,40.704494,-73.81743
2020-09-15,11362,40.753704,-73.74445
2020-09-25,10452,40.8347,-73.91827
2020-09-16,11214,40.591663,-73.98534
2020-10-05,NA,40.63195,-74.14667
2020-10-09,11432,40.717915,-73.783806
2020-08-24,11218,40.641747,-73.96891
2020-09-23,11367,40.722614,-73.812195
2020-09-29,NA,40.681484,-73.97703
2020-09-01,11417,40.68078,-73.84211
2020-10-07,10007,40.712532,-74.007675
2020-09-20,10016,40.745056,-73.978615
2020-09-11,NA,40.667236,-73.770004
2020-08-27,10028,40.776722,-73.95115
2020-08-31,11212,40.667427000000004,-73.91892
2020-09-27,NA,40.741234,-73.84573
2020-09-10,11212,40.662964,-73.90614
2020-09-08,10026,40.804382,-73.9517
2020-08-31,NA,40.69141,-73.72668
2020-08-23,10025,40.79465,-73.971794
2020-08-22,11207,40.65377,-73.89467
2020-09-02,11212,40.65417,-73.91375
2020-09-19,NA,40.737797,-73.99013
2020-09-17,NA,40.68484,-73.80607
2020-09-29,NA,40.659336,-73.90907
2020-09-03,10013,40.719395,-74.00189
2020-09-26,NA,40.635258,-73.92745
2020-09-27,NA,40.7552,-73.96182
2020-09-01,11101,40.744026,-73.92616
2020-09-08,10032,40.83312,-73.94263
2020-08-28,10451,40.824707,-73.91552
2020-08-24,NA,40.810856,-73.939026
2020-09-02,11369,40.76317,-73.88298
2020-09-11,10462,40.833385,-73.85944
2020-08-22,11237,40.694687,-73.91112
2020-09-01,11420,40.678757,-73.81347
2020-08-29,NA,40.60242,-73.99459
2020-08-31,NA,40.83562,-73.927864
2020-10-07,NA,40.762177,-73.96613
2020-09-20,11385,40.697624,-73.900795
2020-09-12,11212,40.654457,-73.90878
2020-09-29,10459,40.82202,-73.90218
2020-09-26,NA,40.686825,-73.93881
2020-09-22,10465,40.829422,-73.82975
2020-08-22,11412,40.694542,-73.75832
2020-09-06,NA,40.638527,-73.87853
2020-09-26,NA,40.68611,-73.994095
2020-09-14,11204,40.615772,-73.98308
2020-09-23,NA,40.834114,-73.941124
2020-10-03,NA,40.821636,-73.93909
2020-09-25,NA,40.88155,-73.9065
2020-10-02,11413,40.68406,-73.75819
2020-08-29,11207,40.688393,-73.91025
2020-09-18,10457,40.84647,-73.90021
2020-10-04,NA,40.899246,-73.84609
2020-09-05,10029,40.794445,-73.94357
2020-10-07,10469,40.88278,-73.85507
2020-10-09,11212,40.657234,-73.91427
2020-09-28,NA,40.762093,-73.76607
2020-09-07,11206,40.701027,-73.94813
2020-09-02,11226,40.64453,-73.94599
2020-09-23,NA,40.743782,-73.97352
2020-10-05,NA,40.608543,-74.08886
2020-09-12,11418,40.69936,-73.82104
2020-10-01,10022,40.762043,-73.97181
2020-08-25,NA,40.616547,-74.02607
2020-10-04,NA,40.67689,-73.900055
2020-09-05,10468,40.86165,-73.91076
2020-09-29,10461,40.848454,-73.85548
2020-09-18,NA,40.746555,-73.82621
2020-10-03,NA,40.708324,-73.84314
2020-08-25,11428,40.71845,-73.737305
2020-09-15,10018,40.754612,-73.98801
2020-08-31,11230,40.619984,-73.96427
2020-09-06,NA,40.844917,-73.926384
2020-09-21,11378,40.730804,-73.89386
2020-09-30,NA,40.834198,-73.85169
2020-10-05,NA,40.53737,-74.21784
2020-09-02,10032,40.84322,-73.939186
2020-10-01,11230,40.61686,-73.97049
2020-09-08,NA,40.686825,-73.93881
2020-09-18,10459,40.81969,-73.90161
2020-09-25,11205,40.697803,-73.969734
2020-08-23,11436,40.686302,-73.793915
2020-09-27,11236,40.634644,-73.91233
2020-10-08,11435,40.691433,-73.80724
2020-10-08,10019,40.76428,-73.97302
2020-09-30,11429,40.717464,-73.733376
2020-09-07,11211,40.70522,-73.95279
2020-08-25,11101,40.742813,-73.95832
2020-09-20,11362,40.76148,-73.724174
2020-09-14,11209,40.611935,-74.03444
2020-09-27,NA,40.626724,-74.16262
2020-09-25,11207,40.67689,-73.900055
2020-08-26,NA,40.745686,-73.97213
2020-09-30,NA,40.583626,-73.98407
2020-09-11,NA,40.735935,-73.89094
2020-09-19,NA,40.854904,-73.92965
2020-10-06,NA,40.757072,-73.96986
2020-10-02,10075,40.772964,-73.95827
2020-09-19,11356,40.787743,-73.837105
2020-09-07,NA,40.838924,-73.86095
2020-08-24,11368,40.747963,-73.86337
2020-09-05,11237,40.70543,-73.9181
2020-08-30,10306,40.570816,-74.092705
2020-09-03,10457,40.84536,-73.89684
2020-10-02,11206,40.695377,-73.94921
2020-09-16,10451,40.818047,-73.92246
2020-10-08,NA,40.666737,-73.991745
2020-08-29,10473,40.818336,-73.847885
2020-09-17,11361,40.764263,-73.77134
2020-09-30,NA,40.81848,-73.9553
2020-09-10,NA,40.73601,-73.85787
2020-09-02,11420,40.671196,-73.813896
2020-09-23,NA,40.747852,-73.99291
2020-09-21,NA,40.82815,-73.93491
2020-09-03,11421,40.694458,-73.84935
2020-09-22,NA,40.65417,-73.91375
2020-10-07,11237,40.70541,-73.92874
2020-09-23,NA,40.70618,-73.92846
2020-08-23,11354,40.765057,-73.81293
2020-09-21,NA,40.810997,-73.905846
2020-08-29,NA,40.63562,-74.135056
2020-09-13,11372,40.753925,-73.88319
2020-10-05,11203,40.646255,-73.93081
2020-09-23,11211,40.71432,-73.956924
2020-09-01,NA,40.828224,-73.908615
2020-09-11,11224,40.575306,-73.97966
2020-10-02,11435,40.702274,-73.81154
2020-10-10,11377,40.748955,-73.8997
2020-09-13,11211,40.712795,-73.95867
2020-09-06,NA,40.61074,-74.09583
2020-09-19,11206,40.70251,-73.94415
2020-08-26,NA,40.83801,-73.87329
2020-08-23,10305,40.59034,-74.06663
2020-09-16,11418,40.702175,-73.82007
2020-09-03,11236,40.6338,-73.8897
2020-09-27,NA,40.802666,-73.91562
2020-08-28,10025,40.80543,-73.95983
2020-09-19,11435,40.698406,-73.80647
2020-08-22,NA,40.592422,-73.99508
2020-10-04,10451,40.823776,-73.91485
2020-09-15,NA,40.68576,-73.915504
2020-09-08,NA,40.76479,-73.98429
2020-09-11,NA,40.64056,-74.11801
2020-08-27,NA,40.70558,-73.739716
2020-08-31,11210,40.62757,-73.93749
2020-08-28,11368,40.75329,-73.86432
2020-10-07,10019,40.766876,-73.97908
2020-10-10,10019,40.763718,-73.975746
2020-09-11,11354,40.759678,-73.83236
2020-09-16,10459,40.831673,-73.88458
2020-09-06,11101,40.745815,-73.945656
2020-08-28,11385,40.703434,-73.91181
2020-10-04,10470,40.905533,-73.852196
2020-09-07,11429,40.712048,-73.73448
2020-09-04,11223,40.60053,-73.984024
2020-08-31,11373,40.73318,-73.87673
2020-09-04,10451,40.820847,-73.91372
2020-09-25,11207,40.680664,-73.902626
2020-09-19,10065,40.763428,-73.96522
2020-08-26,10468,40.865997,-73.89981
2020-09-17,11236,40.64117,-73.91204
2020-10-06,10453,40.85447,-73.91008
2020-09-04,11236,40.638935,-73.89491
2020-10-07,11106,40.76117,-73.93499
2020-10-08,NA,40.83801,-73.87329
2020-09-04,NA,40.728638,-73.88239
2020-09-29,NA,40.715427,-73.72918
2020-09-29,10471,40.9096,-73.89988
2020-08-31,10457,40.848396,-73.90605
2020-09-25,10475,40.879726,-73.83191
2020-09-20,11226,40.648117,-73.95012
2020-08-25,11211,40.704903,-73.95244
2020-09-26,11423,40.707893,-73.76775
2020-10-06,NA,40.64266,-74.00929
2020-08-23,10454,40.803593,-73.919785
2020-08-27,NA,40.66755,-73.773575
2020-08-22,11423,40.71388,-73.75404
2020-09-13,11413,40.68102,-73.75865
2020-09-01,10013,40.72584,-74.00757
2020-09-11,10465,40.87831,-73.870155
2020-08-29,NA,40.858707,-73.9037
2020-08-21,10457,40.83754,-73.90168
2020-09-18,11235,40.585842,-73.952805
2020-09-11,NA,40.650703,-74.00449
2020-09-24,11234,40.620995,-73.93516
2020-09-10,11230,40.616665,-73.97216
2020-10-09,NA,40.715958,-73.81275
2020-09-22,10473,40.82483,-73.85424
2020-08-31,NA,40.878643,-73.871605
2020-09-30,NA,40.764053,-73.96476
2020-09-10,10024,40.790016,-73.970695
2020-10-02,11208,40.673145,-73.87292
2020-09-06,NA,40.805073,-73.92331
2020-09-15,11239,40.64165,-73.879196
2020-09-18,11215,40.664486,-73.98359
2020-10-08,11228,40.618793,-73.99908
2020-09-01,11213,40.673996,-73.92785
2020-09-17,10027,40.81205,-73.95355
2020-08-25,11421,40.695595,-73.85716
2020-09-08,10036,40.761795,-73.99079
2020-09-30,11413,40.683376,-73.76043
2020-09-10,11221,40.69663,-73.91857
2020-08-27,11203,40.654327,-73.9221
2020-09-04,NA,40.817173,-73.94606
2020-09-16,11222,40.72223,-73.94057
2020-09-11,10009,40.734974,-73.97987
2020-09-03,NA,40.66206,-73.94277
2020-10-10,NA,40.836502,-73.825165
2020-10-07,NA,40.722496,-73.940414
2020-10-09,NA,40.79672,-73.97618
2020-09-05,NA,40.74197,-73.84116
2020-09-19,NA,40.67086,-73.87424
2020-09-30,11370,40.760456,-73.88625
2020-08-22,11372,40.74754,-73.88472
2020-09-12,11238,40.682007,-73.9635
2020-09-11,11215,40.6703,-73.97986
2020-10-07,NA,40.833412,-73.85906
2020-09-05,10016,40.749302,-73.9769
2020-08-24,11215,40.662678,-73.9851
2020-09-16,11413,40.66439,-73.76245
2020-09-22,11206,40.69864,-73.93819
2020-09-28,NA,40.696117,-73.970436
2020-09-07,10462,40.836533,-73.85689
2020-09-18,10457,0,0
2020-09-29,11369,40.76671,-73.869606
2020-10-05,11214,40.59039,-73.99155
2020-10-01,10013,40.72218,-74.00066
2020-08-29,11234,40.61685,-73.92276
2020-10-08,NA,40.787003,-73.97552
2020-09-13,10469,40.874737,-73.855255
2020-08-28,11249,40.714733,-73.96678
2020-09-08,NA,40.673588,-73.73351
2020-09-26,10031,40.821587,-73.9507
2020-08-29,11369,40.76002,-73.85927
2020-10-05,11361,40.75987,-73.77116
2020-09-29,NA,40.74877,-73.893616
2020-08-30,NA,40.723022,-73.99882
2020-10-04,NA,40.71572,-73.825745
2020-09-08,11203,40.642014,-73.9313
2020-08-27,NA,40.667374,-73.987816
2020-09-19,11101,40.74473,-73.93359
2020-09-08,NA,40.836617,-73.87377
2020-09-04,11101,40.75275,-73.94208
2020-08-30,11691,40.600727,-73.75393
2020-09-08,11234,40.611603,-73.91971
2020-08-27,NA,40.844105,-73.898
2020-09-20,10463,40.870525,-73.90697
2020-09-27,10469,40.86941,-73.85063
2020-08-26,NA,40.654984,-74.00711
2020-10-01,11222,40.723637,-73.94759
2020-10-03,11214,40.586628,-73.98699
2020-09-13,10451,40.827812,-73.925934
2020-09-30,11377,40.7622,-73.901924
2020-09-24,10001,40.745422,-73.990974
2020-08-27,NA,40.792255,-73.948395
2020-08-27,11207,40.664013,-73.89894
2020-09-21,NA,40.59455,-73.997574
2020-10-08,11354,40.75814,-73.83517
2020-08-29,NA,40.821636,-73.93909
2020-09-23,NA,40.67405,-73.79793
2020-08-23,NA,40.713184,-73.767044
2020-09-19,NA,40.68064,-73.95338
2020-09-30,NA,40.78515,-73.94063
2020-08-22,10468,40.860577,-73.90255
2020-08-29,11222,40.719166,-73.94854
2020-09-16,10305,40.617516,-74.068665
2020-09-05,10027,40.809315,-73.94917
2020-09-05,NA,40.742153,-73.897156
2020-10-01,11416,40.685425,-73.853386
2020-09-29,10001,40.751446,-74.001434
2020-08-27,11379,40.710453,-73.87339
2020-09-12,NA,40.89675,-73.85988
2020-09-28,11204,40.634396,-73.982025
2020-08-31,11219,40.63782,-73.98921
2020-10-04,NA,40.863415,-73.92314
2020-09-24,10280,40.709915,-74.015686
2020-09-22,10010,40.738323,-73.983536
2020-09-21,11212,40.66116,-73.918304
2020-09-19,NA,40.651863,-73.86536
2020-09-19,11237,40.693794,-73.90729
2020-08-22,NA,40.700054,-73.92459
2020-09-01,11385,40.69609,-73.89632
2020-09-29,10462,40.85569,-73.86767
2020-08-22,11203,40.65239,-73.92655
2020-08-28,10459,40.821415,-73.88933
2020-10-03,NA,40.761143,-73.75549
2020-08-28,11214,40.599045,-73.989044
2020-09-28,NA,40.77008,-73.94784
2020-08-26,11213,40.677574,-73.932304
2020-10-05,NA,40.8623,-73.92943
2020-10-03,10451,40.82386,-73.91941
2020-10-07,NA,40.69299,-73.95583
2020-09-24,11385,40.69617,-73.89606
2020-08-21,10002,40.715485,-73.98514
2020-09-11,11434,40.66743,-73.76676
2020-08-28,NA,40.737553,-73.85089
2020-09-15,NA,40.58227,-73.98612
2020-08-30,11222,40.725533,-73.93879
2020-09-12,NA,40.743374,-73.83591
2020-09-01,NA,40.607685,-74.13892
2020-10-07,10035,40.795895,-73.93253
2020-08-31,10453,40.861862,-73.91282
2020-09-10,10456,40.83354,-73.89631
2020-08-23,11370,40.764507,-73.88416
2020-09-17,11206,40.694557,-73.94325
2020-10-02,11372,40.75373,-73.88505
2020-09-29,11215,40.66636,-73.98048
2020-09-21,11429,40.706005,-73.74373
2020-10-03,NA,40.690685,-73.74958
2020-09-04,10472,40.834766,-73.86995
2020-09-24,NA,40.859547,-73.80091
2020-10-05,10460,40.847054,-73.88437
2020-09-10,11369,40.76101,-73.869156
2020-08-23,NA,40.665478,-73.8169
2020-09-15,11207,40.668926,-73.88748
2020-09-03,NA,40.70313,-73.816795
2020-09-30,11385,40.700592,-73.89692
2020-09-09,10452,40.838947,-73.916435
2020-10-11,11420,40.68379,-73.80978
2020-09-07,NA,40.845882,-73.930435
2020-08-31,10024,40.787003,-73.97552
2020-09-04,11106,40.75541,-73.92723
2020-10-01,NA,40.72277,-73.83625
2020-09-22,11219,40.63025,-73.99352
2020-08-24,10453,40.849003,-73.91614
2020-08-28,11233,40.67638,-73.911736
2020-10-04,NA,40.738605,-73.796425
2020-09-07,NA,40.83543,-73.92341
2020-08-30,NA,40.57531,-73.86339
2020-08-29,10461,40.848183,-73.84981
2020-10-06,11377,40.746235,-73.89895
2020-09-06,11367,40.727974,-73.812325
2020-09-19,NA,40.69811,-73.91713
2020-09-05,11214,40.596397,-73.98521
2020-10-06,NA,40.78722,-73.95627
2020-09-25,NA,40.856865,-73.85815
2020-09-08,11354,40.763126,-73.83125
2020-09-02,11420,40.67062,-73.807556
2020-08-24,11208,40.666595,-73.87176
2020-08-28,11366,40.730927,-73.77478
2020-09-14,10301,40.638664,-74.08605
2020-08-26,10013,40.71552,-73.99821
2020-09-23,NA,40.818016,-73.96043
2020-10-01,NA,40.70684,-74.017586
2020-09-03,10009,40.732727,-73.97451
2020-09-27,10470,40.89845,-73.85431
2020-09-28,10013,40.715477,-73.998085
2020-10-08,11223,40.59239,-73.96485
2020-08-22,11435,40.710762,-73.81225
2020-10-06,11369,40.761265,-73.87501
2020-09-03,11219,40.633904,-73.99329
2020-08-26,10453,40.861862,-73.91282
2020-09-04,10475,40.86832,-73.83317
2020-09-19,NA,40.730934,-73.873825
2020-09-27,11420,40.671234,-73.81581
2020-09-17,10459,40.82261,-73.88711
2020-09-21,11232,40.651264,-74.003914
2020-08-22,10452,40.833027,-73.92663
2020-10-09,11373,40.747864,-73.873985
2020-09-03,11249,40.72427,-73.957726
2020-08-22,NA,40.770527,-73.98012
2020-09-04,NA,40.826283,-73.92566
2020-08-30,11216,40.676807,-73.95576
2020-09-04,11234,40.63611,-73.926796
2020-09-19,11691,40.60638,-73.754715
2020-09-14,11234,40.623985,-73.92036
2020-09-07,11413,40.662006,-73.7546
2020-08-28,NA,40.81666,-73.938995
2020-09-01,11208,40.682186,-73.86982
2020-10-04,10002,40.72211,-73.98586
2020-10-08,NA,40.80755,-73.95291
2020-09-30,11377,40.734848,-73.90002
2020-09-05,NA,40.756134,-73.74047
2020-10-11,10002,40.719933,-73.97876
2020-09-20,10474,40.812836,-73.88796
2020-09-23,11413,40.664707,-73.75522
2020-08-31,11238,40.6826,-73.95597
2020-09-17,10029,40.792255,-73.948395
2020-09-25,10467,40.871376,-73.86381
2020-09-18,11234,40.624104,-73.9177
2020-09-15,11106,40.764347,-73.92347
2020-09-05,11212,40.665592,-73.92074
2020-09-26,11436,40.683839999999996,-73.802574
2020-09-18,11373,40.743298,-73.88705
2020-08-23,11236,40.63778,-73.91922
2020-10-08,11208,40.67899,-73.86469
2020-10-08,NA,40.850906,-73.93829
2020-09-26,NA,40.68378,-73.789734
2020-10-01,NA,40.783897,-73.97407
2020-09-12,11230,40.631393,-73.97386
2020-09-02,NA,40.82034,-73.940025
2020-09-29,10301,40.63197,-74.075966
2020-08-25,NA,40.700825,-73.89424
2020-10-08,11427,40.72508,-73.757996
2020-09-11,NA,40.848736,-73.93234
2020-09-01,11208,40.661297,-73.87652
2020-08-31,11004,40.736553,-73.71194
2020-09-24,NA,40.639484,-74.166046
2020-09-12,10452,40.842464,-73.92414
2020-09-20,NA,40.860863,-73.928825
2020-08-30,11206,40.70447,-73.94274
2020-09-22,11218,40.633152,-73.97762
2020-09-12,NA,40.80543,-73.92087
2020-10-10,10027,40.809605,-73.94981
2020-09-09,10455,40.81123,-73.9055
2020-08-22,NA,40.801155,-73.959656
2020-09-15,NA,40.805595,-73.95819
2020-09-22,10453,40.848793,-73.91495
2020-10-06,11368,40.736866,-73.859314
2020-09-09,10460,40.841087,-73.86447
2020-09-17,NA,40.840927,-73.912704
2020-09-30,11215,40.663593,-73.97998
2020-10-04,11372,40.75595,-73.88165
2020-09-18,10016,40.745056,-73.978615
2020-09-19,11208,40.68662,-73.86916
2020-09-01,NA,40.536503,-74.19681
2020-10-05,11106,40.75976,-73.94082
2020-09-28,10455,40.813175,-73.89845
2020-09-09,11208,40.687473,-73.87108
2020-09-12,11102,40.77661,-73.92153
2020-08-29,NA,40.671185,-73.94204
2020-09-26,NA,40.678097,-74.00235
2020-09-28,NA,40.666233,-73.761
2020-10-06,NA,40.68269,-73.753174
2020-09-18,11423,40.715397,-73.772766
2020-09-04,NA,40.588562,-74.14584
2020-09-29,10012,40.72131,-73.99471
2020-08-26,11368,40.75301,-73.86541
2020-09-23,11234,40.62788,-73.93251
2020-09-22,NA,40.79423,-73.94695
2020-10-06,10013,40.71844,-73.99876
2020-08-26,11229,40.600105,-73.93323
2020-10-05,11420,40.666267,-73.819275
2020-09-25,NA,40.833233,-73.8282
2020-09-23,11103,40.771523,-73.914314
2020-09-14,NA,40.846893,-73.92055
2020-09-13,11211,40.716488,-73.94643
2020-08-30,11432,40.707893,-73.78648
2020-08-27,11436,40.67313,-73.79848
2020-08-31,10458,40.878826,-73.8829
2020-09-13,NA,40.63237,-73.88319
2020-08-26,NA,40.74355,-73.73246
2020-09-15,11235,40.581745,-73.95384
2020-10-02,11208,40.66712,-73.87757
2020-09-02,NA,40.745426,-74.00825
2020-08-22,11212,40.66885,-73.91635
2020-09-06,11368,40.75301,-73.86541
2020-09-25,10460,40.84423,-73.88309
2020-09-01,10016,40.74701,-73.977196
2020-09-22,NA,40.68846,-73.80878
2020-08-29,11377,40.76216,-73.89509
2020-09-15,NA,40.70978,-73.82043
2020-08-26,11211,40.710262,-73.953865
2020-10-06,NA,40.73973,-73.81762
2020-09-10,10457,40.845078,-73.90574
2020-09-18,11385,40.702187,-73.89344
2020-10-06,NA,40.8252,-73.867714
2020-09-02,10457,40.83933,-73.89904
2020-09-30,11416,40.68676,-73.83595
2020-09-30,10023,40.77929,-73.98114
2020-09-24,11354,40.775093,-73.84662
2020-09-28,10310,0,0
2020-09-04,10026,40.80338,-73.95615
2020-08-26,NA,40.639786,-74.03613
2020-09-09,NA,40.884815,-73.86755
2020-08-28,10473,40.82311,-73.88076
2020-10-10,NA,40.705147,-73.90213
2020-09-13,10452,40.839832,-73.92392
2020-09-03,NA,40.843994,-73.89752
2020-08-25,11226,40.641144,-73.95146
2020-09-02,11207,40.66127,-73.896065
2020-09-29,11226,40.654068,-73.96177
2020-09-11,NA,40.6266,-74.16119
2020-10-04,10035,40.806847,-73.94194
2020-08-24,10473,40.824207,-73.858795
2020-08-22,NA,40.69477,-73.8248
2020-08-30,NA,40.696033,-73.98453
2020-09-15,NA,40.701862,-73.94383
2020-09-01,NA,40.768875,-73.94898
2020-09-11,NA,40.797886,-73.97539
2020-09-16,11217,40.686085,-73.982666
2020-10-01,NA,40.82802,-73.93122
2020-09-28,11385,40.705647,-73.87677
2020-09-28,11201,0,0
2020-10-06,NA,40.651974,-73.86542
2020-09-18,NA,40.80522,-73.93214
2020-09-14,10468,40.859642,-73.899826
2020-10-10,10034,40.867027,-73.917046
2020-09-29,NA,40.826622,-73.930984
2020-09-21,NA,40.861256,-73.925674
2020-10-04,11369,40.76301,-73.87532
2020-09-20,11355,40.756027,-73.82855
2020-09-02,10024,40.78896,-73.97596
2020-09-13,11374,0,0
2020-10-09,NA,40.66796,-73.87009
2020-09-21,11420,40.682285,-73.80805
2020-09-26,NA,40.667313,-73.73926
2020-09-16,10467,40.877827,-73.879585
2020-10-06,11234,40.62142,-73.93562
2020-08-27,11205,40.69738,-73.97565
2020-09-12,NA,40.65559,-73.85907
2020-09-15,11217,40.683464,-73.97569
2020-09-07,11212,40.659107,-73.923225
2020-09-22,NA,40.681885,-73.896645
2020-09-22,11212,40.66698,-73.91398
2020-10-03,NA,40.666348,-73.76093
2020-08-30,NA,40.656784,-73.91379
2020-09-13,11372,40.74955,-73.88618
2020-08-30,NA,40.845108,-73.913025
2020-09-05,10458,40.863316,-73.892006
2020-08-23,NA,40.747833,-73.83301
2020-08-26,11368,40.736927,-73.8648
2020-08-26,NA,40.724495,-73.72469
2020-09-03,NA,40.67399,-73.73506
2020-10-03,10031,40.828346,-73.94906
2020-09-14,10460,40.836575,-73.89282
2020-09-26,11417,40.675713,-73.85159
2020-09-25,10013,40.722584,-74.00636
2020-09-16,NA,40.694687,-73.91112
2020-09-13,10036,40.756138,-73.98318
2020-10-04,10037,40.811646,-73.93635
2020-10-02,11219,40.62847,-74.002525
2020-09-07,10023,40.77178,-73.9792
2020-09-10,NA,40.78849,-73.78973
2020-10-06,NA,40.634575,-74.13052
2020-08-24,10034,40.865795,-73.920006
2020-09-07,11201,40.69119,-73.9978
2020-10-05,NA,40.61611,-73.97545
2020-09-20,10457,40.845642,-73.90211
2020-09-26,11412,40.70314,-73.767
2020-09-27,NA,40.83874,-73.913765
2020-10-02,10468,40.868565,-73.89657
2020-08-30,11213,40.666237,-73.93692
2020-08-27,10003,40.73705,-73.98654
2020-09-01,NA,40.669228,-73.8962
2020-09-28,11215,40.664963,-73.98982
2020-09-04,10469,40.87564,-73.850395
2020-10-09,10469,40.882774,-73.85512
2020-09-24,10036,40.75671,-73.986465
2020-10-05,11206,40.7069,-73.94313
2020-09-20,11103,40.756718,-73.91422
2020-09-29,NA,40.69168,-73.999344
2020-08-29,NA,40.689835,-73.9147
2020-09-29,NA,40.815845,-73.89544
2020-10-04,10465,40.831,-73.82652
2020-09-12,NA,40.58905,-73.811455
2020-10-11,NA,40.795326,-73.971306
2020-09-23,11223,40.598312,-73.96119
2020-09-02,10460,40.84148,-73.88853
2020-10-05,11236,40.637394,-73.91285
2020-09-05,10466,40.893665,-73.86063
2020-08-25,NA,40.880527,-73.901794
2020-09-04,10019,40.761036,-73.98702
2020-08-31,NA,40.796215,-73.94971
2020-09-21,11201,40.685448,-73.99134
2020-08-28,NA,40.76363,-73.9533
2020-08-25,11421,40.69366,-73.85217
2020-08-27,10035,40.803123,-73.94045
2020-09-11,11222,40.733738,-73.95485
2020-10-06,11413,40.66884,-73.74388
2020-09-16,11417,40.68458,-73.83685
2020-10-07,NA,40.84944,-73.906006
2020-09-26,10466,40.881264,-73.83875
2020-10-05,11101,40.751987,-73.93178
2020-09-19,11208,40.67381,-73.86491
2020-09-10,NA,40.736145,-73.92651
2020-09-25,10468,40.857418,-73.899956
2020-10-03,11101,40.745106,-73.94746
2020-08-30,10453,40.854588,-73.90187
2020-09-21,11220,40.632633,-74.01254
2020-09-18,NA,40.863884,-73.91069
2020-09-15,10469,40.874702,-73.85803
2020-09-17,10455,40.817142,-73.90943
2020-09-09,NA,40.726444,-73.76579
2020-09-27,NA,40.74886,-73.93755
2020-10-03,11374,40.728474,-73.85174
2020-10-07,11373,40.733967,-73.87177
2020-09-03,NA,40.754093,-73.99209
2020-10-06,11354,40.764347,-73.82595
2020-08-24,10018,40.753513,-73.98879
2020-09-01,11369,40.75846,-73.86673
2020-10-06,10002,40.723175,-73.9894
